t_ps,Te_1p0mW,Tl_1p0mW,Ts_1p0mW,Te_2p0mW,Tl_2p0mW,Ts_2p0mW,Te_2p5mW,Tl_2p5mW,Ts_2p5mW,Te_3p0mW,Tl_3p0mW,Ts_3p0mW,Te_3p5mW,Tl_3p5mW,Ts_3p5mW,Te_4p0mW,Tl_4p0mW,Ts_4p0mW
81.0,8.168348484423182,8.779069990042732,7.732325568330275,14.179930360186292,17.973165377987204,10.57536509188867,16.354299954454138,20.101512391453625,11.929527754669742,18.344102387054377,21.747766524659678,13.133739189798744,20.750700853591685,23.81217944548227,14.22955955098612,24.889863869456036,26.7520474206507,18.709899248970846
81.25,8.152243290426515,8.741165839669339,7.731494191603255,14.161636061209096,17.932809306165115,10.575432347653654,16.335072878050795,20.062181866759023,11.929634232595696,18.323121618731243,21.70869848461615,13.133614670479481,20.728965140095394,23.775169947614277,14.229278488409397,24.872156342330484,26.723755192778263,18.720801150907604
81.5,8.136452391678429,8.7040774761535,7.730652243030931,14.143319562695362,17.892466320562793,10.575488028843983,16.315820156318303,20.022875707750053,11.92972812439536,18.302111073034357,21.669663413086077,13.133477631039952,20.707191270363897,23.738195756837463,14.228986074997511,24.854421367852122,26.69550989412361,18.731611207397155
81.75,8.120978340567492,8.667808941495062,7.729799966843488,14.124981199099466,17.85213667052083,10.575532149420104,16.296542189249063,19.983594085141636,11.929809449284932,18.281071253331827,21.630661421377937,13.133328095781733,20.685379867412557,23.701256864177385,14.228682343962682,24.836659858990384,26.667311389623034,18.74233004580867
82.0,8.105823268726981,8.632363258902288,7.728937608306966,14.106621304067035,17.811820617117302,10.575564723382389,16.277239376282683,19.944337177003263,11.929878226503181,18.260002662487803,21.591692626193453,13.133166088981756,20.66353155031096,23.66435326235945,14.228367328287638,24.818872711923362,26.639159547041317,18.75295828444305
82.25,8.09098888677233,8.59774241676293,7.7280654134232485,14.08824021213745,17.771518434340567,10.575585764773633,16.257912116939746,19.90510516887691,11.929934475313335,18.238905802662323,21.552757140660756,13.13299163489395,20.64164693364217,23.627484935556193,14.228041060726891,24.801060806346896,26.611054236906437,18.763496532745613
82.5,8.076476481354744,8.563947357600453,7.727183628627898,14.069838260010641,17.731230409363878,10.575595287682006,16.238560811327613,19.865898253897257,11.929978215005145,18.217781173435075,21.513855063223946,13.132804757747548,20.619726626540658,23.590651864317902,14.22770357380677,24.783225005778142,26.5829953324298,18.773945391513063
82.75,8.062286909039226,8.530977935512961,7.726292500484152,14.05141578749229,17.690956842827116,10.57559330624432,16.219185860548432,19.826716632913897,11.93000946489704,18.196629271065,21.474986494905522,13.132605481746475,20.597771232804728,23.55385403192836,14.227354899827313,24.76536615781845,26.5549827083468,18.784305453094113
83.0,8.0484205821976,8.498832890115393,7.725392275365782,14.0329731382114,17.650698049124646,10.575579834649572,16.199787667032467,19.787560514615528,11.930028244338395,18.175450589102738,21.43615154204432,13.13239383107101,20.57578135121481,23.517091424496464,14.226995070864671,24.747485094288155,26.527016240170063,18.794577301582617
83.25,8.034877472298755,8.46750992528259,7.724483199143523,14.014510660176972,17.610454356698718,10.575554887142655,16.180366634814305,19.748430115655616,11.930034572711861,18.15424561895643,21.397350316359113,13.132169829879658,20.55375757581206,23.480364030976606,14.22662411877349,24.729582631458793,26.49909580579188,18.80476151300655
83.5,8.021657120778942,8.437005728143482,7.723565516882065,13.996028706221077,17.570226108337806,10.575518478028265,16.160923169765617,19.709325660779587,11.930028469435813,18.133014850362134,21.358582935013455,13.131933502311133,20.53170049614303,23.443671843189623,14.226242075189349,24.71165957036406,26.471221285594144,18.814858655512896
83.75,8.008758647264337,8.407315984427624,7.72263947254301,13.977527634355003,17.53001366101489,10.575470621674931,16.14145767976665,19.67024738159689,11.930009953966772,18.111758771777108,21.319849520681757,13.131684872486355,20.509610697475516,23.40701485584418,14.225848971531175,24.693716697104954,26.44339256239192,18.824869289547554
84.0,7.996180757336799,8.378435398879699,7.721705308693653,13.959007806806525,17.48981736373238,10.575411332517854,16.121970573559054,19.631195496103945,11.929979045799982,18.090477870711002,21.28115020161634,13.131423964510548,20.487488760990207,23.37039306655862,14.225444839003702,24.675754783146882,26.415609521378588,18.83479396803036
84.25,7.983921750487461,8.350357710285406,7.720763266221969,13.940469585616674,17.449637547138007,10.575340625057057,16.102462258020008,19.592170212575756,11.929935764466595,18.069172634006808,21.242485111715386,13.131150802475348,20.465335263951715,23.33380647588321,14.22502970859991,24.657774585609012,26.387872050072307,18.844633236525308
84.5,7.971979523530645,8.323075686257335,7.719813584054166,13.921913332333311,17.40947455349871,10.575258513857483,16.082933138389787,19.553171746666514,11.929880129533977,18.04784354808133,21.203854390591644,13.130865410460974,20.443150779862354,23.297255087322718,14.22460361110348,24.63977684754638,26.360180038263888,18.854387633406134
84.75,7.960351580605327,8.296581199398755,7.718856498879199,13.903339409855253,17.369328739487415,10.575165013551663,16.06338361926694,19.51420032203037,11.929812160607469,18.026491099133036,21.165258183641846,13.130567812538409,20.420935878601192,23.260738907359396,14.22416657709125,24.621762298225242,26.332533377965934,18.864057690017454
85.0,7.949035052802856,8.27086528019833,7.7178922448896605,13.88474818383525,17.329200476473257,10.57506013884292,16.04381410539564,19.47525617044275,11.929731877332364,18.005115773323453,21.126696642116652,13.130258032771634,20.398691126550695,23.22425794547623,14.223718636935667,24.603731653391772,26.30493196336335,18.87364393083147
85.25,7.938026716446449,8.245918157061872,7.7169210535360815,13.866140023721286,17.289090150818954,10.574943904508945,16.02422500228826,19.436339531924293,11.929639299396081,17.983718056928815,21.0881699226234,13.129936095219852,20.376417086713,23.187812214180447,14.223259820807264,24.585685615534608,26.277375690765012,18.883146873600477
85.5,7.927323010695103,8.221729299444629,7.715943153293994,13.847515303542512,17.24899816418419,10.574816325405644,16.004616716722282,19.3974506548668,11.929534446530441,17.962298435735896,21.049678172665434,13.129602023938427,20.354114318817203,23.15140172902738,14.222790158677094,24.567624874141494,26.2498644585567,18.892567029505262
85.75,7.916920055421944,8.198287463623723,7.714958769444079,13.828874402515076,17.20892493383417,10.574677416471188,15.984989657141176,19.358589796161038,11.929417338514089,17.94085739297498,21.011221529279755,13.129255842976605,20.3317833793426,23.1150265057978,14.222309680319054,24.549550105950164,26.222398167155227,18.901904903299446
86.0,7.9068136697156435,8.175580740144381,7.71396812386588,13.810217705521104,17.168870892952505,10.57452719273025,15.965344233982213,19.319757221326068,11.929287995174981,17.91939540917347,20.972800134429974,13.128897576377785,20.30942482068992,23.07868655028488,14.221818415310391,24.531461975193817,26.194976718963616,18.91116099345001
86.25,7.896999389594739,8.153596588187613,7.712971434844553,13.791545603490114,17.128836490424806,10.574365669298398,15.945680859948451,19.28095320463986,11.929146436393001,17.897912962819685,20.934414135875667,13.128527248181292,20.287039190417158,23.04238186753905,14.221316393031897,24.513361133841386,26.16760001832749,18.920335792274
86.5,7.887472484552561,8.132321888244872,7.711968916889195,13.772858492357468,17.08882216759604,10.574192861385209,15.925999950238229,19.242178029270825,11.928992682102594,17.876410530922964,20.89606368723836,13.128144882424287,20.264627031491457,23.00611246560657,14.220803642669914,24.495248221832703,26.14026797149251,18.929429786071612
86.75,7.878227980491549,8.111743014778574,7.710960780568313,13.754156768497873,17.048828348610158,10.574008784292568,15.906301922465074,19.203431979740774,11.928826752295128,17.85488858947878,20.85774894806881,13.12775050314372,20.24218888260981,22.969878355551604,14.2202801932186,24.477123867308794,26.112980486562787,18.93844345525569
87.0,7.869260683345764,8.09184588900371,7.709947232362894,13.73544082850308,17.008855470928225,10.5738134534151,15.88658719420322,19.16471532116928,11.92864866701751,17.833347613857153,20.819470083915192,13.127344134378394,20.219725278478947,22.93367955147858,14.219746073482177,24.458988686837536,26.08573747346043,18.947377274477784
87.25,7.860565201356835,8.07261603061475,7.708928474535359,13.716711071110778,16.96890398803103,10.573606884243159,15.866856181364952,19.126028320756525,11.928458446370444,17.81178807912926,20.781227266392214,13.126925800171044,20.19723675006075,22.897516070555138,14.219201312077246,24.440843285634713,26.05853884388598,18.956231712750895
87.5,7.852135966673632,8.05403860931072,7.70790470501401,13.697967898662325,16.928974369720468,10.57338909236641,15.847109299156758,19.087371254375114,11.928256110509963,17.79021046034425,20.743020673250896,13.126495524570487,20.174723824788448,22.86138793303543,14.218645937435076,24.42268825778063,26.031384511279857,18.965007233568898
87.75,7.84396725654374,8.036098495757669,7.706876117292715,13.6792117181811,16.889067102427703,10.573160093477751,15.827346963017783,19.048744406692343,11.928041679649516,17.768615232765875,20.704850488448937,13.12605333163379,20.152187026758206,22.825295162283957,14.218079977803914,24.4045241864325,26.00427439078472,18.973704295022863
88.0,7.836053214149595,8.01878031165796,7.7058429003455275,13.66044294218376,16.849182689526526,10.572919903377544,15.807569589356362,19.010148071295234,11.927815174062212,17.747002872076806,20.666716902221523,13.125599245428491,20.12962687689997,22.789237784799685,14.217503461251306,24.386351644032594,25.977208399199224,18.982323349914292
88.25,7.828387869050211,8.002068478633168,7.7048052385559505,13.64166198930361,16.809321651650887,10.57266853797804,15.787777596132699,18.971582550817548,11.92757661408329,17.725373854556835,20.62862011115257,13.125133290034839,20.10704389313065,22.75321583024057,14.216916415666438,24.368171192483018,25.95018645399936,18.990864845864962
88.5,7.820965157095878,7.9859472646030465,7.703763311660485,13.622869284781958,16.769484527015923,10.57240601330803,15.767971403324347,18.93304815706848,11.927326020112641,17.703728657129798,20.590560314379015,13.124655489547859,20.08443859049247,22.717229331448337,14.216318868762455,24.349983383198616,25.92320847251624,18.999329225422013
88.75,7.813778938840844,7.970400822948427,7.702717294705276,13.604065260821608,16.729671869846868,10.572132345517565,15.748151433302441,18.894545211162665,11.927063412617503,17.682067755876766,20.552537695562492,13.124165868076675,20.061811481278806,22.68127832447357,14.215710848078798,24.331788757243782,25.89627437347851,19.007716926161198
89.0,7.80682301775934,7.955413242861421,7.7016673580155235,13.585250354705074,16.68988422037191,10.571847550880566,15.72831811114001,18.856074043651187,11.926788812135214,17.660391624446856,20.51455243689546,13.123664449742625,20.03916307514932,22.645362848601017,14.215092380983556,24.313587845551623,25.86938407716786,19.016028380788565
89.25,7.800091159556918,7.940968595316896,7.700613667178973,13.566425004313263,16.65012210962022,10.57155164579305,15.708471864868567,18.81763499465337,11.926502239276042,17.638700734548237,20.47660472677933,13.123151258680585,20.016493879235135,22.60948294626279,14.21446349467578,24.29538116913941,25.842537505386144,19.02426401723959
89.5,7.7935771101533025,7.9270509722738485,7.699556383042151,13.54758964886655,16.61038608521973,10.571244646774648,15.688613125651669,18.779228412113653,11.926203714726054,17.616995556597363,20.43869475989808,13.122626319040796,19.993804397952555,22.573638655874547,14.213824216187279,24.277169239317345,25.815734581423254,19.032424258775745
89.75,7.787274612321325,7.913644523623488,7.698495661718277,13.528744730861094,16.570676712502323,10.570926570472132,15.668742326387123,18.74085462945931,11.925893259247736,17.595276560254636,20.400822737284887,13.122089654990827,19.97109513185981,22.537830007440036,14.213174572382272,24.258952557891053,25.788975230025805,19.04050952407856
90.0,7.781177421203138,7.900733491818526,7.697431654606115,13.509890697491004,16.53099457480901,10.570597433663396,15.648859898878245,18.702513972642933,11.925570893677417,17.5735442148686,20.36298886638966,13.121541290717577,19.94836657735652,22.50205703310657,14.212514589958246,24.24073161735827,25.76225937736658,19.048520227341335
90.25,7.775279318793017,7.8883022441244135,7.696364508418985,13.491028001698512,16.491340273800333,10.570257253261842,15.628966274237467,18.664206776626134,11.925236638926037,17.55179898984654,20.325193361147353,13.120981250429352,19.9256192270254,22.466319768224675,14.211844295448033,24.22250690110003,25.73558695101462,19.05645677835845
90.5,7.76957412742025,7.876335302461543,7.6952943652232,13.472157102963038,16.451714429770544,10.569906046321016,15.609061883953641,18.62593338583961,11.924890515981351,17.53004135496575,20.287436442046854,13.120409558358004,19.90285356994712,22.43061825137151,14.211163715221955,24.20427888356666,25.708957879906137,19.064319582612434
90.75,7.76405572224369,7.864817370829372,7.6942213624852585,13.453278467907078,16.412117681964414,10.56954383003947,15.589147160727942,18.587694154305552,11.924532545910306,17.508271780637173,20.24971833620026,13.11982623876109,19.88007009197464,22.39495252437492,14.210472875489996,24.186048030458938,25.682372094316015,19.07210904135883
91.0,7.758718042765065,7.853733360327582,7.693145633127044,13.43439257077356,16.372550688895746,10.569170621765801,15.56922253913021,18.54948944576199,11.924162749861626,17.486490738130524,20.212039277412416,13.119231315924091,19.8572692759734,22.35932263233789,14.209771802303973,24.167814798904622,25.655829525830015,19.079825551708883
91.25,7.753555103369863,7.843068411807246,7.692067305588298,13.415499893491996,16.333014120304945,10.568786439003533,15.549288456118793,18.511319633788485,11.923781149068517,17.464698699768498,20.17439950625062,13.118624814162642,19.834451602032534,22.32372862366345,14.209060521559751,24.149579637630534,25.629330107317614,19.087469506710175
91.5,7.748561002908142,7.832807916198818,7.690986503895761,13.396600922005058,16.293508624092766,10.568391299412012,15.52934535145663,18.47318510193269,11.923387764851494,17.442896139089143,20.136799269641838,13.118006757824807,19.811617547651768,22.288170550079954,14.20833905899945,24.131342987130534,25.602873772905493,19.09504129542519
91.75,7.743729933334371,7.822937532581997,7.689903347738209,13.377696143278566,16.254034854361784,10.567985220805436,15.50939366804845,18.43508624383752,11.922982618621322,17.421083530258198,20.099238806486465,13.117377171292079,19.788767587907746,22.252648466666667,14.207607440213662,24.113105279829487,25.576460457951544,19.102541303007964
92.0,7.739056187430098,7.813443204067608,7.688817952546754,13.358786047147433,16.214593484298145,10.567568221155858,15.489433852218008,18.39702346336858,11.922565731882019,17.399261345854736,20.06171834484728,13.11673607897701,19.76590219560294,22.217162431879636,14.206865690643689,24.09486694024338,25.55009009901962,19.10996991077877
92.25,7.734534165583105,7.8043111709382025,7.687730429579771,13.33987112810848,16.175185206466956,10.567140318597236,15.46946635393252,18.358997174265788,11.922137126233917,17.377430056646368,20.024238118410945,13.116083505323322,19.74302184139992,22.181712507577828,14.206113835583775,24.076628385135873,25.523762633854673,19.117327496296973
92.5,7.730158381562354,7.795527982109367,7.686640886011651,13.320951886624849,16.135810733108976,10.566701531429946,15.44949162602927,18.3210077824184,11.921696823375461,17.355590132301447,19.986798367552552,13.11541947480767,19.720126993943197,22.146298759049415,14.205351900183354,24.058390023671276,25.497478001358587,19.124614433432082
92.75,7.7259234677921915,7.787080506428421,7.685549425025068,13.30202883008844,16.096470796440215,10.5662518781256,15.429510121084958,18.283055680256,11.92124484510081,17.333742041989307,19.94939933939916,13.114744011941566,19.697218119970593,22.110921255038328,14.204579909449278,24.040152257564117,25.47123614156649,19.13183109243301
93.0,7.721824179917167,7.778955940808239,7.6844561459063,13.283102473543067,16.057166148953012,10.565791377332133,15.409522291139602,18.245141268650382,11.920781213299923,17.311886254874768,19.912041287894137,13.11405714127337,19.67429568437139,22.075580065913357,14.203797888247998,24.02191548122561,25.445036995623582,19.13897783999565
93.25,7.717855400508455,7.77114181650687,7.683361144142932,13.264173340239973,16.01789756371725,10.565320047879093,15.38952858883345,18.20726495858246,11.920305949960804,17.290023240527677,19.874724473862084,13.11335888739036,19.651360149449612,22.04027525248362,14.203005861306139,24.003680081906797,25.4188805057625,19.14605503932881
93.5,7.714012142016003,7.763626003840427,7.682264511523365,13.245241962058877,15.9786658337901,10.564837908783067,15.36952946831658,18.16942717125729,11.91981907717202,17.26815346926411,19.837449165074098,13.112649274920853,19.62841197393107,22.005006873377436,14.202203853210115,23.98544643983879,25.392766615281136,19.153063050218485
93.75,7.710289549042235,7.756396715432802,7.681166336237751,13.226308878120674,15.939471745537835,10.564344979251539,15.349525385958197,18.13162833822062,11.919320617125416,17.246277412432686,19.800215636313197,13.111928328536358,19.605451613158326,21.969774990599355,14.20139188840779,23.967214928361724,25.366695268153737,19.160002229090505
94.0,7.70668289999748,7.749442508112304,7.68006670297981,13.207374629874591,15.900316073411824,10.563841278681773,15.329516800903978,18.0938689014762,11.918810592118982,17.22439554265665,19.76302416943973,13.111196072953796,19.582479519438966,21.934579669575193,14.200569991210513,23.948985913952388,25.3406664075963,19.166872929070177
94.25,7.703187608187662,7.742752283561361,7.6789656930491885,13.188439761273258,15.861199610419428,10.563326826662383,15.309504175518125,18.056149313603527,11.918289024559815,17.20250833404044,19.725875053456626,13.110452532937733,19.559496142347303,21.899420979176497,14.199738185795194,23.93075975624927,25.314679977305374,19.173675500040154
94.5,7.69979922237925,7.736315287820491,7.677863384453987,13.169504820881071,15.822123170221147,10.562801642977387,15.289487975737922,18.01847003787536,11.917755936967215,17.180616262347584,19.688768584565917,13.109697733302655,19.536501928986823,21.864298991745585,14.198896496206403,23.9125368081967,25.288735921983207,19.180410288698447
94.75,7.696513426886343,7.730121109751134,7.676759852013113,13.150570363423386,15.7830875873991,10.56226574761082,15.269468671361853,17.980831548374827,11.917211351975823,17.15871980486756,19.651705058393333,13.108931698914768,19.513497324219504,21.82921378312089,14.198044946358468,23.894317416197538,25.26283418731772,19.18707763861522
95.0,7.693326041221614,7.724159678555262,7.675655167458132,13.131636950911984,15.744093717727075,10.561719160751734,15.249446736284778,17.943234329905497,11.916655292338877,17.136819438397374,19.614684755319967,13.108154454690359,19.490482770867192,21.79416543266266,14.197183560037617,23.876101920260226,25.23697471996281,19.193677890288278
95.25,7.6902330193500665,7.718421260443157,7.674549399534376,13.112705153474781,15.70514243844041,10.561161902799473,15.229422647937943,17.905678862773442,11.916087780930438,17.114915638161776,19.57770795876838,13.107366025594645,19.467458709889478,21.75915402327903,14.196312360904104,23.857890654140625,25.211157467519083,19.200211381197185
95.5,7.687230448585288,7.712896454542418,7.673442614101048,13.093775549978826,15.666234648503853,10.560593994369167,15.209396884131415,17.868165612022963,11.915508840743358,17.093008878489453,19.54077495921495,13.106566436643357,19.444425580541626,21.724179641452192,14.195431372494374,23.83968394547899,25.18538237851503,19.206678445856177
95.75,7.684314548164906,7.707576188133624,7.672334874230067,13.074848728508579,15.627371268870245,10.560015456297405,15.189369922418518,17.830695050791835,11.914918494889053,17.07109963346705,19.50388605424712,13.105755712904633,19.421383820515864,21.68924237726484,14.194540618223229,23.82148211593244,25.15964940238859,19.213079415865778
96.0,7.68148166753908,7.702451711290788,7.671226240303513,13.055925286135333,15.588553229386658,10.559426309647474,15.169342241258663,17.793267662883498,11.914316766599832,17.049188377474632,19.46704154862117,13.104933879500999,19.398333866068448,21.654342324426764,14.193640121385974,23.803285481303252,25.133958489469098,19.219414619963235
96.25,7.678728284406345,7.697514591005709,7.670116770109448,13.037005824453692,15.549781440198863,10.558826575709896,15.149314320966631,17.755883942868294,11.91370367923155,17.027275585625855,19.43024175432039,13.104100961611405,19.375276152134806,21.619479580301494,14.192729905160608,23.785094351663247,25.108309590959635,19.225684384071794
96.5,7.676051002528005,7.692756704867415,7.669006518935987,13.0180909475116,15.511056824895537,10.558216276002556,15.129286644447692,17.71854439618558,11.91307925626642,17.005361734131803,19.393486990613205,13.10325698447333,19.35221111243105,21.584654245658886,14.191809992610011,23.76690903147446,25.08270265891975,19.2318890313488
96.75,7.673446549349279,7.688170234360611,7.667895539663484,12.99918126392734,15.472380328777245,10.557595432274587,15.109259697770556,17.681249539245822,11.912443521316016,16.983447300603476,19.35677758411115,13.102401973384948,19.329139179146072,21.549866415934225,14.190880406683323,23.748729819706394,25.057137646248513,19.23802888223268
97.0,7.67091177345579,7.683747657847756,7.66678388285471,12.98027738864757,15.433752919078017,10.556964066511044,15.089233970617615,17.643999899532194,11.911796498124358,16.961532764304977,19.32011386882637,13.101535953707304,19.306060781691972,21.515116179327894,14.189941170215272,23.730557009950058,25.03161450666796,19.244104254488892
97.25,7.668443641890804,7.67948174329177,7.665671596842959,12.961379944206255,15.395175585186637,10.55632220093803,15.069209956642132,17.606796015701235,11.911138210571112,16.9396186063672,19.283496186228625,13.100658950866551,19.28297634652274,21.48040362699073,14.188992305927059,23.712390890528813,25.006133194706802,19.250115463254758
97.5,7.666039237355854,7.675365540769526,7.664558727817957,12.942489561636211,15.356649338865305,10.55566985802811,15.049188153754878,17.56963843768193,11.910468682674859,16.917705309969566,19.246924885301482,13.099770990356205,19.259886297501517,21.44572885369052,14.188033836428316,23.69423174460647,24.980693665684537,19.25606282108331
97.75,7.663695755317637,7.671392374827089,7.663445319909581,12.923606881138442,15.31817521446358,10.55500706050596,15.029169064353955,17.53252772651978,11.909787938596446,16.895793360370554,19.21040031844687,13.098872097739225,19.23679105622682,21.411091957836145,14.18706578421909,23.676079850292485,24.955295875695853,19.261946637986124
98.0,7.66141050104115,7.667555836720521,7.6623314152692625,12.904732552582207,15.279754269125917,10.554333831354173,15.009153194699648,17.49546443855961,11.909096002641247,16.873883243268892,19.173922823037937,13.097962298647168,19.21369104231451,21.376493041502098,14.186088171691882,23.657935480744598,24.9299397815953,19.267767221475175
98.25,7.65918088656649,7.663849776580098,7.661217054149119,12.885867235661083,15.241387576780909,10.553650193819012,14.989141051695634,17.458449115778013,11.90839289925718,16.85197544312977,19.137492736169182,13.097041618778313,19.190586673642603,21.341932210453514,14.185101021133686,23.639798904268947,24.904625340982328,19.273524876603748
98.5,7.6570044276469895,7.660268295536619,7.66010227497874,12.86701159645739,15.203076193826481,10.552956171412564,14.969133142332812,17.421482308896863,11.907678653034685,16.830070443731536,19.101110402273353,13.096110083898939,19.167478366564783,21.30740957417136,14.184104354728072,23.621670384417744,24.879352512186546,19.27921990600644
98.75,7.654878740663832,7.65680573784222,7.658987114439624,12.84816630380075,15.164821182869447,10.552251787912164,14.949129974869813,17.384564579711537,11.906953288709147,16.808168728858764,19.06477617317427,13.095167719845177,19.14436653609755,21.27292524587784,14.183098194557257,23.603550180084707,24.85412125425331,19.284852609938238
99.0,7.6528015395299045,7.653456683012923,7.657871607537292,12.829332031045025,15.126623628870675,10.551537067363864,14.92913205978387,17.347696501170212,11.906216831163619,16.786270782865902,19.028490408133912,13.094214552524964,19.12125159608516,21.238479342562048,14.182082562604213,23.58543854559823,24.828931526929583,19.290423286312762
99.25,7.650770632596172,7.650215938021159,7.656755787671061,12.81050945797648,15.088484639339324,10.55081203408716,14.909139910501407,17.31087865745311,11.905469305431762,16.76437709113713,18.992253473899435,13.093250607920043,19.09813395934587,21.20407198500564,14.181057480754765,23.56733573081239,24.803783290639462,19.29593223073961
99.5,7.648783919571446,7.647078529561159,7.655639686701488,12.79169927216054,15.050405344481453,10.550076712680136,14.889154043962314,17.274111644050762,11.904710736700894,16.742488140463244,18.956065744749818,13.092275912088052,19.075014037802443,21.169703297808564,14.180022970799723,23.54924198116801,24.778676505624958,19.301379736560513
99.75,7.646839388464552,7.644039696405651,7.654523335015541,12.772902169898678,15.012386897342932,10.549331128024924,14.869174981058503,17.237396067840663,11.903941150315154,16.72060441935192,18.919927602541836,13.09129049116462,19.051892242599337,21.13537340941483,14.178979054437006,23.531157537648184,24.753611131325453,19.30676609488313
100.0,7.64493511255836,7.6410948818736175,7.653406761589465,12.754118856914134,14.974430473944203,10.5485753052934,14.84920324697738,17.200732547161692,11.903160571778761,16.69872641828459,18.883839436755114,13.090294371365562,19.02876898420857,21.101082452125873,14.177925753273774,23.51308263681477,24.728587127705076,19.312091594614927
100.25,7.643069247423172,7.638239726424255,7.652289994049448,12.735350048848465,14.936537273404923,10.547809269953037,14.829239371473214,17.16412171188597,11.90236902675935,16.676854629930496,18.84780164453607,13.08928757898903,19.00564467234167,21.066830556822143,14.176863088828236,23.495017510916195,24.70360445538625,19.317356522497217
100.5,7.641240027975398,7.635470060389538,7.651173058730066,12.716596471522115,14.898708514667057,10.547033047772764,14.809283889072377,17.12756420283545,11.901566541091334,16.654989549326167,18.811814630740553,13.088270140417764,18.9825197147825,21.032617844657807,14.175791082529233,23.476962387992934,24.678663075636837,19.322561163138527
100.75,7.639445765589322,7.632781896868692,7.650055980730583,12.697858858237552,14.860945403500045,10.546246664826056,14.7893373381221,17.091060652933223,11.900753140777795,16.633131673956612,18.775878805324446,13.08724208212121,18.959394516797545,20.998444438439144,14.174709755716417,23.458917491978337,24.65376295035754,19.32770579904727
101.0,7.637684845266344,7.630171424769394,7.6489387839691245,12.679137945376898,14.823249146276618,10.545450147490193,14.769400257536264,17.054611684043117,11.899928851988342,16.6112815023754,18.739994564734523,13.086203430655182,18.936269481482306,20.964310464775505,14.173619129642063,23.44088304279525,24.6289040420695,19.33279071066366
101.25,7.6359557228609,7.627635002007034,7.647821491234806,12.66043447373344,14.785620971571298,10.544643522449263,14.749473186680396,17.0182179280031,11.899093701059634,16.589439532236014,18.70416230276484,13.085154212659647,18.913145010107623,20.93021605410191,14.172519225473023,23.42285925644876,24.604086313902243,19.33781617639104
101.5,7.634256922370002,7.625169148885058,7.646704124237839,12.641749190494224,14.748062130522046,10.54382681669879,14.729556666549007,16.98188002790118,11.898247714497886,16.56760626070233,18.668382420660592,13.084094454859738,18.890021502417355,20.89616134070199,14.171410064292703,23.40484634511539,24.57930972958173,19.34278247262647
101.75,7.632587033289847,7.6227705416539715,7.6455867036576555,12.623082850619284,14.710573896877994,10.543000057550785,14.709651240680554,16.945598638123048,11.897390918981664,16.5457821851629,18.632655327213982,13.083024184067554,18.866899356885053,20.862146462731296,14.170291667103083,23.386844517229004,24.55457425341873,19.34768987379071
102.0,7.630944708040987,7.6204360062510155,7.6444692491891475,12.604436217800343,14.673157567037858,10.542163272639137,14.689757455853695,16.90937442439835,11.89652334136481,16.523967803807867,18.59698143879546,13.081943427184038,18.843778970936356,20.828171562240698,14.16916405482674,23.368853977563692,24.529879850297313,19.35253865235757
102.25,7.629328659464226,7.618162512224273,7.6433517795870305,12.585810065127685,14.635814460076183,10.541316489925153,14.669875862618829,16.873208063844782,11.895645008679502,16.502163616095856,18.56136117938454,13.080852211200938,18.820660741142472,20.794236785199985,14.168027248308906,23.35087492731378,24.505226485663666,19.35732907888262
102.5,7.627737658388332,7.615947166842411,7.642234312708414,12.567205175553694,14.598545917755294,10.540459737703285,14.650007015705333,16.83710024500921,11.894755948139421,16.480370123132804,18.525794980599574,13.079750563202815,18.797545063389332,20.760342281521442,14.166881268319516,23.33290756417128,24.480614125514954,19.362061422031335
102.75,7.626170531269883,7.613787209389404,7.641116865553618,12.548622342152036,14.56135330225759,10.539593044606876,14.630151474334866,16.80105166790519,11.893856187142982,16.45858782798032,18.490283281726335,13.078638510369103,18.774432333026372,20.726488205083452,14.165726135555298,23.314952082400865,24.45604273638853,19.366735948606625
103.0,7.624626157906089,7.6116800056451295,7.6399994543053005,12.530062365809245,14.524237965387027,10.538716439611532,14.61030980246355,16.76506304404645,11.892945753276631,16.43681723590776,18.4548265297451,13.077516079976204,18.751322944998094,20.69267471375397,14.164561870641865,23.29700867291252,24.431512285351225,19.37135292357582
103.25,7.6231034692206485,7.6096230425507585,7.638882094365953,12.511526050533208,14.487201256135421,10.53782995203431,14.590482568920988,16.72913509453628,11.892024674318108,16.41505885459896,18.419425179356008,13.076383299399607,18.72821729396112,20.658901969413897,14.163388494135807,23.27907752333207,24.407022739988854,19.37591261009709
103.5,7.621601445121965,7.607613923056259,7.637764800393801,12.49301420443968,14.450244544700894,10.536933611536249,14.570670345847995,16.69326852768683,11.89109297823747,16.393313194322666,18.384079693002434,13.075240196116024,18.70511577438907,20.625170137980266,14.162206026526812,23.2611588180697,24.382574068395908,19.38041526954529
103.75,7.620119112433699,7.605650361149013,7.63664758633719,12.474527641732708,14.413369223023796,10.536027448126726,14.550873705698567,16.65746404649296,11.890150693194913,16.371580768020138,18.34879053877578,13.07408679770547,18.68201878057038,20.591479386181735,14.161014488239593,23.2432527383865,24.358166239165396,19.384861161537334
104.0,7.61865554289688,7.603730177060799,7.635530465467488,12.456067184059874,14.376576704702519,10.535111492168236,14.531093221712249,16.621722364725034,11.88919784754199,16.34986209003452,18.313558172289746,13.072923131851125,18.658926705596084,20.55782987070132,14.159813899633859,23.225359462459235,24.333799221378854,19.389250543957
