t_ps,m_1p0mW,chi2q_1p0mW,eta_1p0mW,phi_1p0mW,m_chi2q_1p0mW,m2_chi2q2_1p0mW,m2_chi2q_1p0mW,m2_1p0mW,m_2p0mW,chi2q_2p0mW,eta_2p0mW,phi_2p0mW,m_chi2q_2p0mW,m2_chi2q2_2p0mW,m2_chi2q_2p0mW,m2_2p0mW,m_2p5mW,chi2q_2p5mW,eta_2p5mW,phi_2p5mW,m_chi2q_2p5mW,m2_chi2q2_2p5mW,m2_chi2q_2p5mW,m2_2p5mW,m_3p0mW,chi2q_3p0mW,eta_3p0mW,phi_3p0mW,m_chi2q_3p0mW,m2_chi2q2_3p0mW,m2_chi2q_3p0mW,m2_3p0mW,m_3p5mW,chi2q_3p5mW,eta_3p5mW,phi_3p5mW,m_chi2q_3p5mW,m2_chi2q2_3p5mW,m2_chi2q_3p5mW,m2_3p5mW,m_4p0mW,chi2q_4p0mW,eta_4p0mW,phi_4p0mW,m_chi2q_4p0mW,m2_chi2q2_4p0mW,m2_chi2q_4p0mW,m2_4p0mW
64.75,0.718600581731841,0.34738255888116626,0.9377234975114855,0.17738919180999901,0.2496293088955016,0.06231479185964576,0.17938376658962488,0.5163867960653403,0.5915123393017129,0.3327676717438771,0.9430088422926687,0.16961849916012725,0.19683618395720526,0.03874448331483475,0.11643103163174877,0.3498868475461847,0.5171493363838178,0.2264464122344155,0.9740236251683843,0.1142138836418959,0.11710661181352441,0.013713958530443496,0.0605616065855215,0.2674434361222231,0.43393142407119356,0.04420639804292055,0.9990224193540758,0.022110404392263538,0.01918254525582254,0.0003679700424916798,0.008323909180169193,0.18829648079645403,0.33208764504767757,4.465930891851688e-05,0.999999999002773,2.2329654466681017e-05,1.4830804728207015e-05,2.1995276888620754e-10,4.92512701635223e-06,0.11028220399331229,0.146253347145596,6.588419033360116e-11,1.0,3.294209516680058e-11,9.635783360266692e-12,9.284832096599245e-23,1.409265568808842e-12,0.021390041551290217
65.0,0.7184045860381116,0.34734685165451346,0.9377367245904884,0.1773701526289875,0.24953557117450212,0.062268001281385016,0.17926749871140193,0.5161051492405906,0.5911256821386909,0.33269117431619855,0.9430358331113982,0.16957793944877247,0.19666229735918497,0.03867605920259249,0.11625213467741029,0.3494295720839326,0.5166332397293565,0.22595676982831941,0.9741373302408403,0.11396254794274517,0.11673677803518517,0.013627475346036092,0.0603100998318845,0.26690990439325074,0.4332728697458107,0.043964210125440786,0.9990331066726699,0.021989192587516918,0.019048499487157557,0.00036284533271224175,0.008253198037152359,0.18772537965777025,0.3312217795935475,4.26424699126842e-05,0.9999999990908098,2.1321234962803786e-05,1.4124114770743565e-05,1.9949061805713655e-10,4.678214429549194e-06,0.10970786727711655,0.1450396334170499,5.4834802435659685e-11,1.0,2.7417401217829842e-11,7.953219643764436e-12,6.32537027019605e-23,1.1535320616168738e-12,0.021036495261752216
65.25,0.7182101402242878,0.34731116671444956,0.9377499418690719,0.17735112559952482,0.2494424017474458,0.062221511789534154,0.1791520623369162,0.5158258055209911,0.5907418058088688,0.3326146864335444,0.9430628135859853,0.16953738595877016,0.19648940050230268,0.0386080845097543,0.11607450327503235,0.3489758811303233,0.516120843093411,0.2254696417075211,0.9742501940817266,0.11371253191432809,0.11636958157005509,0.013541879514789704,0.0600607665503643,0.2663807246754534,0.4326192056167961,0.04372375082994435,0.999043659513117,0.021868847214203457,0.018915734350637255,0.0003578050060238782,0.008183309968431031,0.18715937706850772,0.33036245109343965,4.071583434763824e-05,0.9999999991711104,2.035791717944394e-05,1.3450982833400228e-05,1.8092893918442762e-10,4.443699658457879e-06,0.1091393490924653,0.14383599194355723,4.5605462437638924e-11,1.0,2.2802731218819462e-11,6.559706927762434e-12,4.3029754978134475e-23,9.435219528137341e-13,0.02068879257838706
65.5,0.718017238698624,0.3472755042686257,0.937763149273297,0.1773321108317858,0.24934979864263082,0.062175322083120536,0.17903745389143969,0.5155487550683968,0.590360693530341,0.3325382088864842,0.9430897834408816,0.16949683910845761,0.19631748762356224,0.038540555946827516,0.11589812814558036,0.3485257484656253,0.5156121240902339,0.22498503060045882,0.9743622201243799,0.11346383643566939,0.11600500951640885,0.013457162232902109,0.05981358936186337,0.2658558625088428,0.4319704020888209,0.043485009146865865,0.9990540796070536,0.021749362727900262,0.018784236886007704,0.0003528475553896524,0.008114234360580409,0.18659842828077763,0.3295096222070985,3.8875430127964146e-05,0.9999999992443505,1.9437715068878107e-05,1.2809828294603921e-05,1.640917009372352e-10,4.220961681892739e-06,0.10857659112706479,0.1426423391384204,3.790231643909103e-11,1.0,1.8951158219545515e-11,5.406475075636549e-12,2.922997274347923e-23,7.711922512823657e-13,0.020346836914880137
65.75,0.7178258759110939,0.347239864524345,0.9377763467293865,0.17731310843575396,0.24925775990343754,0.06212943087207971,0.1789236698303222,0.5152739881275292,0.5899823286544752,0.3324617424681261,0.9431167423999308,0.16945629931747042,0.19614655300986947,0.03847347025765353,0.11572300010231125,0.3480791481245572,0.515107060511527,0.22450293893738857,0.9744734118530249,0.11321646223677535,0.11564304895223707,0.013373314770969499,0.059568551014377455,0.2653352837888259,0.4313264297953657,0.04324797425730122,0.9990643686583162,0.02163073368032878,0.018653994332283614,0.0003479715045488692,0.008045960776766878,0.18604248904001652,0.3286632558562678,3.7117456119087965e-05,0.9999999993111472,1.855872806380539e-05,1.2199143977201602e-05,1.4881911377649412e-10,4.009410378206459e-06,0.10801953575004257,0.14145859210860454,3.14778974572031e-11,1.0,1.573894872860155e-11,4.4528190568349735e-12,1.9827597552912703e-23,6.298895146942396e-13,0.020010533281348553
66.0,0.717636046352349,0.3472042476885417,0.9377895341637343,0.17729411852121035,0.24916628358794676,0.062083836877029105,0.17881070663836232,0.5150014950242309,0.5896066946648146,0.33238528797403216,0.9431436901863998,0.1694157670066976,0.19597659099758166,0.03840682421903341,0.11554911004976239,0.34763605439356793,0.5146056303249332,0.22402336885520902,0.9745837728008624,0.11297040990117561,0.11528368693724984,0.01329032847384583,0.059325634382525735,0.26481895476212186,0.43068725959679643,0.043012635527386406,0.9990745283436007,0.02151295471652415,0.01852499412332586,0.00034317540726925763,0.007978478953021973,0.18549151557899832,0.32782331522248354,3.543827502557011e-05,0.9999999993720643,1.771913751649388e-05,1.1617492804648537e-05,1.3496613906606053e-10,3.808485005793231e-06,0.1074681260034598,0.14028466864897876,2.6123988572464212e-11,1.0,1.3061994286232106e-11,3.66479508067785e-12,1.3430722983360568e-23,5.141145635592996e-13,0.019679788257953766
66.25,0.717447744552655,0.3471686539677596,0.937802711502912,0.17727514119772225,0.24907536776855027,0.06203853882903857,0.17869856082916943,0.5147312661636917,0.5892337751759912,0.33230884620213436,0.9431706265230094,0.16937524259823672,0.19580759597206146,0.03834061464035806,0.11537644898275298,0.3471964418081505,0.5141078116725408,0.22354632220226792,0.9746933065481879,0.11272567986845163,0.11492691051485268,0.013208194760488956,0.05908482246707684,0.2643068420227287,0.430052862578458,0.04277898250284495,0.9990845603131004,0.021396020572089447,0.01839722388354224,0.00033845784662117704,0.007911778794614115,0.18494546461192607,0.32698976374488403,3.383440655164928e-05,0.9999999994276164,1.691720327905235e-05,1.1063504604772155e-05,1.2240113413981468e-10,3.6176527569048834e-06,0.10692230559393508,0.13912048723660844,2.166555202941737e-11,1.0,1.0832776014708684e-11,3.0141221545826352e-12,9.084932362745867e-24,4.193261427361922e-13,0.01935450996895133
66.5,0.7172609650808138,0.3471330835681304,0.9378158786736773,0.17725617657463136,0.248985010531556,0.06199353546939905,0.17858722894452048,0.5144632920286605,0.5888635539326436,0.3322324179526495,0.9431975511319651,0.16933472651534878,0.1956395623672326,0.03827483836324229,0.11520500798539567,0.3467602851501834,0.5136135828694012,0.2230718005431455,0.9748020167205437,0.11248227243675005,0.11457270671409338,0.013126905123793657,0.0588460983944706,0.26379891250794324,0.42942321004878276,0.04254700490369564,0.999094466191123,0.021279926070530714,0.01827067142370628,0.00033381743427303727,0.007845850372514515,0.184404293328601,0.3261625651180399,3.2302520835072394e-05,0.9999999994782736,1.6151260420345043e-05,1.053587305534614e-05,1.1100462103836881e-10,3.436407381489738e-06,0.10638201888437963,0.1379659670250949,1.795557043704102e-11,1.0,8.97778521852051e-12,2.47725763883357e-12,6.136805409159274e-24,3.4177724571197675e-13,0.019034608057169573
66.75,0.7170757025430646,0.34709753669535015,0.9378290356029824,0.1772372247610416,0.24889520997678535,0.06194882554938807,0.17847670755370693,0.5141975631776297,0.5884960148083448,0.3321560040279931,0.943224463734988,0.16929421918241247,0.19547248466513847,0.0382094922611628,0.11503477823011928,0.3463275594453036,0.5131229224020574,0.22259980516341524,0.9749099069869018,0.1122401877652811,0.11422106255158021,0.013046451130412,0.05860944541633503,0.2632951334944278,0.4287982735374129,0.04231669261911411,0.9991042475766878,0.02116466612066949,0.018145324736889512,0.00032925280980717443,0.007780683919953935,0.18386795938866599,0.32534168328980295,3.0839432143438784e-05,0.9999999995244647,1.5419716074163597e-05,1.003335276524803e-05,1.0066816771191029e-10,3.2642678776861933e-06,0.10584721088584245,0.1368210278389593,1.4870667570382666e-11,1.0,7.435333785191333e-12,2.034620021631236e-12,4.139678632422691e-24,2.783788026213113e-13,0.018719993658909275
67.0,0.7168919515819536,0.347062013554655,0.937842182217983,0.1772182858658059,0.24880596421715906,0.061904407830030234,0.17836699325286887,0.5139340702429821,0.5881311418045393,0.3320796052326937,0.9432513640533462,0.16925372102487857,0.1953063573955048,0.03814457323910066,0.11486575097670366,0.3458982399603111,0.512635808927084,0.22213033707437815,0.9750169810578804,0.11199942587679987,0.11387196503336969,0.012966824420560968,0.05837484690899811,0.26279547259432584,0.4281780247933371,0.04208803570244476,0.9991139060441055,0.02105023571413105,0.01802117199450425,0.00032476264005550424,0.007716269829067833,0.18333642091592361,0.3245270824591718,2.9442092822477474e-05,0.9999999995665816,1.4721046413365528e-05,9.554756485170736e-06,9.129337149091224e-11,3.10077724574031e-06,0.10531782724946208,0.13568559016807533,1.2307395018209841e-11,1.0,6.1536975091049205e-12,1.6699361564774325e-12,2.78868676671062e-24,2.265862729346478e-13,0.0184105793792589
67.25,0.716709706875175,0.3470265143507957,0.9378553184460474,0.1771993599975129,0.2487172713782725,0.06186028108185324,0.17825808266431503,0.5136728039290993,0.5877689190494835,0.3320032223733058,0.9432782518078858,0.16921323246922382,0.19514117513530324,0.03808007823318709,0.11469791757132314,0.34547230220059827,0.5121522212696396,0.2216633970177682,0.9751232426839919,0.1117599866600698,0.11352540115682397,0.012888016707817808,0.0581422863729943,0.2622998977514258,0.4275624357830422,0.041861024366358995,0.9991234431435383,0.020936629922906385,0.017898201542453734,0.0003203456184542932,0.007652598647627321,0.18280963649272808,0.32371872707417826,2.810758748811957e-05,0.9999999996049818,1.4053793745910286e-05,9.098952442780167e-06,8.279093555597516e-11,2.9455013024852803e-06,0.10479381425852631,0.13455957516214914,1.0179086567022036e-11,1.0,5.089543283511018e-12,1.3696935639972244e-12,1.876060459255419e-24,1.8430538407379646e-13,0.018106279267818066
67.5,0.7165289631343922,0.3469910392880114,0.937868444214766,0.17718044726447285,0.24862912959796393,0.061816444084641146,0.17814997243583552,0.5134137550104472,0.5874093307971984,0.33192685625832336,0.9433051267190624,0.1691727539429048,0.19497693250831957,0.0380160042103538,0.1145312694456025,0.3450497219076124,0.5116721384220295,0.22119898547043057,0.9752286956539231,0.11152186987230887,0.11318135791243865,0.01281001977890354,0.05791174743256657,0.26180837723737255,0.4269514786886775,0.0416356489781541,0.9991328604015424,0.020823843896984977,0.017776401897385614,0.0003160004644173749,0.007589661075853001,0.18228756515444824,0.3229165818297941,2.683312745265338e-05,0.9999999996399916,1.3416563727936715e-05,8.66486179681404e-06,7.507982995788743e-11,2.7980275534547576e-06,0.10427511882063811,0.13344290462524142,8.413196166518146e-12,1.0,4.206598083259073e-12,1.1226813336421276e-12,1.260413376908466e-24,1.4981385812974527e-13,0.017807008794821277
67.75,0.7163497151040407,0.34695558857000214,0.9378815594519616,0.17716154777470305,0.24854153702587578,0.061772895627184785,0.17804265924000648,0.5131569143296402,0.5870523614264278,0.33185050769809177,0.9433319885069724,0.16913228587431134,0.19481362418472373,0.037952348167986774,0.1143657981156827,0.3446304750563452,0.5111955395422806,0.2207371026489686,0.9753333437928484,0.11128507514161673,0.11283982228563927,0.012732825493454652,0.05768321383516242,0.26132087964792333,0.42634512590623375,0.041411900055189924,0.9991421593215947,0.02071187286205702,0.017655761743046318,0.00031172592272721793,0.007527447963309547,0.1817701663840023,0.322120611665856,2.5616045375429014e-05,0.9999999996719091,1.2808022689115238e-05,8.251456204793515e-06,6.80865294996254e-11,2.6579641198221096e-06,0.1037616884599852,0.13233550101033792,6.949047491260835e-12,1.0,3.4745237456304174e-12,9.196056813006344e-13,8.45674609080404e-25,1.2169647856687259e-13,0.017512684827657148
68.0,0.7161719575600995,0.3469201623999004,0.9378946640856993,0.17714266163591263,0.24845449182300433,0.06172963450702733,0.17793613977348077,0.5129022727954651,0.5866979954396033,0.3317741775047201,0.9433588368913849,0.1690918286927199,0.19465124488064242,0.03788910713358382,0.11420149518129624,0.3442145378528488,0.5107224039527273,0.22027774851435777,0.975437190960774,0.11104960196938185,0.11250078125854711,0.012656425783783464,0.0574566694509251,0.2608373738992527,0.4257433500437361,0.041189768260459766,0.999151341384602,0.02060071211728318,0.017536269926733294,0.00030752076294325055,0.007465950305878655,0.1812574001064632,0.3213307817650081,2.4453790130741344e-05,0.9999999997010061,1.222689506658926e-05,7.857755499828557e-06,6.174432149508593e-11,2.524938717678202e-06,0.10325347130971127,0.13123728741396545,5.73593327857279e-12,1.0,2.867966639286395e-12,7.527683242673864e-13,5.666601500203291e-25,9.879127292800814e-14,0.017223225607775776
68.25,0.7159956853088281,0.34688476098024146,0.9379077580442976,0.17712378895548683,0.248367992161237,0.06168665953020429,0.17783041075626252,0.5126498213808584,0.5863462174618205,0.3316978664919927,0.9433856715917728,0.16905138282824664,0.19448978935773584,0.03782627816441646,0.11403835232485464,0.34380188673178447,0.510252711138607,0.21982092277652834,0.9755402410509141,0.11081544973266963,0.11216422181171397,0.012580812654627372,0.05723209827217913,0.26035782922429873,0.42514612391944945,0.040969244398290146,0.9991604080493949,0.020490357033129326,0.017417915455841673,0.00030338377882684823,0.007405159242807757,0.18074922668373186,0.320547057550665,2.3343921884149273e-05,0.9999999997275306,1.167196094313472e-05,7.4828254716566245e-06,5.5992677039273184e-11,2.398597687104698e-06,0.10275041610438933,0.1301481875708493,4.73151160778747e-12,1.0,2.365755803893735e-12,6.157976602239744e-13,3.792067583373214e-25,8.014494938851995e-14,0.016938550727976974
68.5,0.7158208931854789,0.3468493845129315,0.93792084125634,0.1771049298404702,0.24828203622288025,0.06164396951097962,0.17772546893097155,0.5123995511208568,0.5859970122398234,0.3316215754752813,0.9434124923273447,0.16901094871180075,0.19432925242277793,0.03776385834719574,0.11387636131054633,0.3433924983539997,0.5097864407466686,0.21936662489891245,0.9756424979881001,0.11058261768658954,0.11183013092582611,0.01250597818288741,0.05700948441291084,0.2598822151691566,0.42455342056009815,0.040750319410167296,0.9991693607532055,0.020380803049265005,0.017300687494503086,0.0002993137877824555,0.0073450660538326,0.18024560690927957,0.3197694046849878,2.2284107368663262e-05,0.9999999997517093,1.1142053685253787e-05,7.125775747213802e-06,5.077667999958042e-11,2.2786050686052815e-06,0.10225247217259151,0.12906812584861796,3.900454089247691e-12,1.0,1.9502270446238456e-12,5.034242992577775e-13,2.5343602508318434e-25,6.497603081185514e-14,0.016658581110074684
68.75,0.7156475760529895,0.34681403319921705,0.9379339136506859,0.17708608439754994,0.24819662220018068,0.06160156327157922,0.1776213110620989,0.5121514531105194,0.5856503646409971,0.3315453052714564,0.9434392988170764,0.16897052677503746,0.19416962892723913,0.03770184479774174,0.11371551398344469,0.3429863496041328,0.5093235725837904,0.21891485410295558,0.9757439657272197,0.11035110496664098,0.11149849558337657,0.012431914517356245,0.056788812108243325,0.25941050158951556,0.42396521319909913,0.040532984370686725,0.9991782009121324,0.020272045672523914,0.01718457536031395,0.0002953096303143093,0.00728566215637149,0.17974650200295758,0.3189977890668813,2.1272115354141592e-05,0.9999999997737485,1.0636057677872938e-05,6.785757766746827e-06,4.6046508468964884e-11,2.164641724735656e-06,0.1017595894295585,0.12799702724255163,3.2133074416636935e-12,1.0,1.6066537208318467e-12,4.112938001493217e-13,1.6916259004127015e-25,5.264438374240531e-14,0.016383238982930506
69.0,0.7154757288006462,0.34677870723965093,0.9379469751564832,0.17706725273303822,0.24811174829483518,0.06155943964191964,0.1775179339352497,0.5119055185028158,0.585306259652368,0.331469056698798,0.9434660907797423,0.1689301174503107,0.19401091376687216,0.037640234660656705,0.11355580226862608,0.3425834175882453,0.5088640866156099,0.21846560937259585,0.9758446482516878,0.11012091059104011,0.1111693027703086,0.012358613878436545,0.05657006571390728,0.25894265864713895,0.42338147527480785,0.040317230483621305,0.9991869299215891,0.020164080474924063,0.017069568521150043,0.00029137016949823646,0.007226939102788925,0.17925187360587272,0.3182321768300064,2.030581230204357e-05,0.999999999793837,1.0152906151719503e-05,6.4619628511808485e-06,4.175696389004132e-11,2.056404504725916e-06,0.10127171836996444,0.126934817370372,2.6455356539159723e-12,1.0,1.3227678269579862e-12,3.3581058507663156e-13,1.1276874904950961e-25,4.262605528773999e-14,0.01611244786084969
