t_ps,Te_1p0mW,Ts_1p0mW,Tl_1p0mW,m_1p0mW,meq_1p0mW,tau_m_ps_1p0mW,dm_dt_per_ps_1p0mW,Ts_minus_TN_1p0mW,above_TN_1p0mW,Te_2p0mW,Ts_2p0mW,Tl_2p0mW,m_2p0mW,meq_2p0mW,tau_m_ps_2p0mW,dm_dt_per_ps_2p0mW,Ts_minus_TN_2p0mW,above_TN_2p0mW,Te_2p5mW,Ts_2p5mW,Tl_2p5mW,m_2p5mW,meq_2p5mW,tau_m_ps_2p5mW,dm_dt_per_ps_2p5mW,Ts_minus_TN_2p5mW,above_TN_2p5mW,Te_3p0mW,Ts_3p0mW,Tl_3p0mW,m_3p0mW,meq_3p0mW,tau_m_ps_3p0mW,dm_dt_per_ps_3p0mW,Ts_minus_TN_3p0mW,above_TN_3p0mW,Te_3p5mW,Ts_3p5mW,Tl_3p5mW,m_3p5mW,meq_3p5mW,tau_m_ps_3p5mW,dm_dt_per_ps_3p5mW,Ts_minus_TN_3p5mW,above_TN_3p5mW,Te_4p0mW,Ts_4p0mW,Tl_4p0mW,m_4p0mW,meq_4p0mW,tau_m_ps_4p0mW,dm_dt_per_ps_4p0mW,Ts_minus_TN_4p0mW,above_TN_4p0mW
89.0,7.80682301775934,7.7016673580155235,7.955413242861421,0.7060370229985228,0.6975353105511087,30.0,-0.00028339041491380146,-7.2983326419844765,0.0,13.585250354705074,10.571847550880566,16.68988422037191,0.5648783393678088,0.5433324610904716,30.0,-0.0007181959425779076,-4.428152449119434,0.0,15.72831811114001,11.926788812135214,18.856074043651187,0.48154315884140575,0.45263754357946534,30.0,-0.0009635205087313469,-3.0732111878647856,0.0,17.660391624446856,13.123664449742625,20.51455243689546,0.3891391058423661,0.353679285064626,30.0,-0.0011819940259246708,-1.8763355502573749,0.0,20.03916307514932,14.215092380983556,22.645362848601017,0.2738118800093676,0.22875133792198082,30.0,-0.00150201806957956,-0.7849076190164439,0.0,24.313587845551623,19.016028380788565,25.86938407716786,0.06517050823922454,0.0,30.0,-0.002172350274640818,4.0160283807885655,1.0
89.25,7.800091159556918,7.700613667178973,7.940968595316896,0.7059666788712237,0.6975856617802589,30.0,-0.00027936723636549086,-7.299386332821027,0.0,13.566425004313263,10.57155164579305,16.65012210962022,0.5646996113880867,0.5433506145027015,30.0,-0.0007116332295128387,-4.4284483542069495,0.0,15.708471864868567,11.926502239276042,18.81763499465337,0.48130336667797,0.45265864701221664,30.0,-0.0009548239888584461,-3.073497760723958,0.0,17.638700734548237,13.123151258680585,20.47660472677933,0.38884503536109966,0.353727648652596,30.0,-0.0011705795569501222,-1.8768487413194155,0.0,20.016493879235135,14.21446349467578,22.60948294626279,0.2734383154345699,0.22884296002924803,30.0,-0.001486511846844063,-0.7855365053242203,0.0,24.29538116913941,19.02426401723959,25.842537505386144,0.06462967726277156,0.0,30.0,-0.0021543225754257185,4.024264017239592,1.0
89.5,7.7935771101533025,7.699556383042151,7.9270509722738485,0.7058973370629191,0.6976361810646888,30.0,-0.0002753718666076766,-7.300443616957849,0.0,13.54758964886655,10.571244646774648,16.61038608521973,0.5645225200954774,0.5433694478728908,30.0,-0.0007051024074195555,-4.428755353225352,0.0,15.688613125651669,11.926203714726054,18.779228412113653,0.4810657432645815,0.4526806295299109,30.0,-0.0009461704578223539,-3.0737962852739464,0.0,17.616995556597363,13.122626319040796,20.43869475989808,0.3885538112139625,0.3537771125967313,30.0,-0.0011592232872410402,-1.877373680959204,0.0,19.993804397952555,14.213824216187279,22.573638655874547,0.27306861744668526,0.2289360585859031,30.0,-0.0014710852953594054,-0.7861757838127215,0.0,24.277169239317345,19.032424258775745,25.815734581423254,0.06409333448432383,0.0,30.0,-0.0021364444828107943,4.032424258775745,1.0
89.75,7.787274612321325,7.698495661718277,7.913644523623488,0.7058289906189978,0.6976868609092822,30.0,-0.00027140432365718725,-7.301504338281723,0.0,13.528744730861094,10.570926570472132,16.570676712502323,0.5643470575458359,0.5433889601091695,30.0,-0.0006986032478888811,-4.429073429527868,0.0,15.668742326387123,11.925893259247736,18.74085462945931,0.4808302778918098,0.45270348947570993,30.0,-0.0009375596138699963,-3.0741067407522635,0.0,17.595276560254636,13.122089654990827,20.400822737284887,0.3882654189002239,0.35382767415877964,30.0,-0.0011479248247148097,-1.8779103450091732,0.0,19.97109513185981,14.213174572382272,22.537830007440036,0.27270276618693096,0.22903062788161882,30.0,-0.0014557379435104045,-0.7868254276177282,0.0,24.258952557891053,19.04050952407856,25.788975230025805,0.06356144265763981,0.0,30.0,-0.0021187147552546603,4.0405095240785585,1.0
90.0,7.781177421203138,7.697431654606115,7.900733491818526,0.7057616325813086,0.6977376940462122,30.0,-0.00026746461783654736,-7.302568345393885,0.0,13.509890697491004,10.570597433663396,16.53099457480901,0.5641732158518393,0.5434091501092343,30.0,-0.000692135524753501,-4.429402566336604,0.0,15.648859898878245,11.925570893677417,18.702513972642933,0.4805969599253066,0.45272722518256564,30.0,-0.0009289911580913653,-3.074429106322583,0.0,17.5735442148686,13.121541290717577,20.36298886638966,0.3879798440167232,0.35387933059000237,30.0,-0.0011366837808906942,-1.8784587092824232,0.0,19.94836657735652,14.212514589958246,22.50205703310657,0.27234074191396046,0.2291266622113561,30.0,-0.001440469323420145,-0.7874854100417537,0.0,24.24073161735827,19.048520227341335,25.76225937736658,0.06303396484557323,0.0,30.0,-0.002101132161519108,4.048520227341335,1.0
90.25,7.775279318793017,7.696364508418985,7.8883022441244135,0.7056952559900698,0.6977886734334885,30.0,-0.00026355275188604254,-7.303635491581015,0.0,13.491028001698512,10.570257253261842,16.491340273800333,0.5640009871824271,0.5434300167600952,30.0,-0.0006856990140777304,-4.4297427467381585,0.0,15.628966274237467,11.925236638926037,18.664206776626134,0.48036577880509823,0.4527518349731976,30.0,-0.0009204647943966877,-3.0747633610739626,0.0,17.55179898984654,13.120981250429352,20.325193361147353,0.3876970722569721,0.3539320791310716,30.0,-0.0011254997708633491,-1.8790187495706476,0.0,19.9256192270254,14.211844295448033,22.466319768224675,0.27198252500293213,0.22922415587541767,30.0,-0.0014252789709171489,-0.7881557045519667,0.0,24.22250690110003,19.05645677835845,25.73558695101462,0.06251086441750833,0.0,30.0,-0.002083695480583611,4.056456778358449,1.0
90.5,7.76957412742025,7.6952943652232,7.876335302461543,0.7056298538857492,0.6978397922530548,30.0,-0.00025966872108981184,-7.3047056347768,0.0,13.472157102963038,10.569906046321016,16.451714429770544,0.5638303637622446,0.5434515589378066,30.0,-0.0006792934941479329,-4.430093953678984,0.0,15.609061883953641,11.924890515981351,18.62593338583961,0.48013672404488306,0.45277731715996616,30.0,-0.0009119802294972298,-3.0751094840186486,0.0,17.53004135496575,13.120409558358004,20.287436442046854,0.3874170894102646,0.3539859170119622,30.0,-0.0011143724132767468,-1.8795904416419962,0.0,19.90285356994712,14.211163715221955,22.43061825137151,0.2716280959445878,0.2293231031794869,30.0,-0.001410166425503364,-0.7888362847780446,0.0,24.20427888356666,19.064319582612434,25.708957879906137,0.06199210504681656,0.0,30.0,-0.0020664035015605523,4.064319582612434,1.0
90.75,7.76405572224369,7.6942213624852585,7.864817370829372,0.7055654193109117,0.6978910439084667,30.0,-0.0002558125134148326,-7.3057786375147415,0.0,13.453278467907078,10.56954383003947,16.412117681964414,0.5636613378710887,0.5434737755071861,30.0,-0.0006729187454634207,-4.4304561699605305,0.0,15.589147160727942,11.924532545910306,18.587694154305552,0.4799097852313332,0.4528036700447332,30.0,-0.0009035371728866666,-3.0754674540896936,0.0,17.508271780637173,13.11982623876109,20.24971833620026,0.38713988136079286,0.35404084145184045,30.0,-0.0011033013302984137,-1.8801737612389093,0.0,19.88007009197464,14.210472875489996,22.39495252437492,0.27127743534433774,0.22942349843466403,30.0,-0.0013951312303224568,-0.7895271245100037,0.0,24.186048030458938,19.07210904135883,25.682372094316015,0.06147765070833301,0.0,30.0,-0.0020492550236111003,4.072109041358829,1.0
91.0,7.758718042765065,7.693145633127044,7.853733360327582,0.7055019453120293,0.6979424220221874,30.0,-0.0002519841096613962,-7.306854366872956,0.0,13.43439257077356,10.569170621765801,16.372550688895746,0.5634939018433565,0.5434966653215209,30.0,-0.0006665745507278534,-4.430829378234199,0.0,15.56922253913021,11.924162749861626,18.54948944576199,0.47968495202340167,0.45283089191870685,30.0,-0.0008951353368231608,-3.075837250138374,0.0,17.486490738130524,13.119231315924091,20.212039277412416,0.3868654340867689,0.3540968496589513,30.0,-0.0010922861475939202,-1.8807686840759086,0.0,19.8572692759734,14.209771802303973,22.35932263233789,0.27093052392135425,0.2295253359574969,30.0,-0.001380172932128578,-0.7902281976960275,0.0,24.167814798904622,19.079825551708883,25.655829525830015,0.06096746567585506,0.0,30.0,-0.0020322488558618353,4.079825551708883,1.0
91.25,7.753555103369863,7.692067305588298,7.843068411807246,0.7054394249412526,0.697993920432535,30.0,-0.0002481834836239168,-7.307932694411702,0.0,13.415499893491996,10.568786439003533,16.333014120304945,0.5633280480674936,0.5435202272222851,30.0,-0.000660260694840283,-4.431213560996467,0.0,15.549288456118793,11.923781149068517,18.511319633788485,0.47946221415163315,0.45285898106227895,30.0,-0.0008867744363118065,-3.0762188509314825,0.0,17.464698699768498,13.118624814162642,20.17439950625062,0.38659373365955435,0.3541539388304996,30.0,-0.0010813264943018246,-1.8813751858373582,0.0,19.834451602032534,14.209060521559751,22.32372862366345,0.2705873425076731,0.2296286100700069,30.0,-0.0013652910812555394,-0.790939478440249,0.0,24.149579637630534,19.087469506710175,25.629330107317614,0.06046151451966181,0.0,30.0,-0.0020153838173220602,4.087469506710175,1.0
91.5,7.748561002908142,7.690986503895761,7.832807916198818,0.7053778512581427,0.6980455331903136,30.0,-0.0002444106022609693,-7.309013496104239,0.0,13.396600922005058,10.568391299412012,16.293508624092766,0.5631637689854483,0.5435444600391023,30.0,-0.0006539769648782001,-4.431608700587988,0.0,15.52934535145663,11.923387764851494,18.47318510193269,0.47924156141747937,0.4528879357448526,30.0,-0.0008784541890875593,-3.076612235148506,0.0,17.442896139089143,13.118006757824807,20.136799269641838,0.3863247662427943,0.35421210615253235,30.0,-0.0010704220030087327,-1.8819932421751933,0.0,19.811617547651768,14.20833905899945,22.288170550079954,0.2702478720473026,0.22973331509971165,30.0,-0.0013504852315863651,-0.7916609410005506,0.0,24.131342987130534,19.09504129542519,25.602873772905493,0.05995976210405285,0.0,30.0,-0.0019986587368017615,4.09504129542519,1.0
91.75,7.743729933334371,7.689903347738209,7.822937532581997,0.7053172173313562,0.6980972545551607,30.0,-0.000240665425873184,-7.310096652261791,0.0,13.377696143278566,10.567985220805436,16.254034854361784,0.5630010570921302,0.5435693625898209,30.0,-0.0006477231500769768,-4.432014779194564,0.0,15.50939366804845,11.922982618621322,18.43508624383752,0.4790229836926189,0.4529177542246625,30.0,-0.0008701743155985467,-3.0770173813786776,0.0,17.421083530258198,13.117377171292079,20.099238806486465,0.38605851809155894,0.35427134879993916,30.0,-0.0010595723097206597,-1.8826228287079214,0.0,19.788767587907746,14.207607440213662,22.252648466666667,0.2699120935953392,0.22983944537964446,30.0,-0.0013357549405231576,-0.7923925597863377,0.0,24.113105279829487,19.102541303007964,25.576460457951544,0.05946217358490859,0.0,30.0,-0.0019820724528302864,4.102541303007964,1.0
92.0,7.739056187430098,7.688817952546754,7.813443204067608,0.7052575162402884,0.6981490789916457,30.0,-0.00023694790828809135,-7.311182047453246,0.0,13.358786047147433,10.567568221155858,16.214593484298145,0.5628399049348708,0.5435949336803488,30.0,-0.0006414990418173986,-4.432431778844142,0.0,15.489433852218008,11.922565731882019,18.39702346336858,0.478806470918281,0.4529484347485912,30.0,-0.0008619345389896596,-3.0774342681179814,0.0,17.399261345854736,13.11673607897701,20.06171834484728,0.38579497555149395,0.3543316639367689,30.0,-0.001048777053824168,-1.8832639210229907,0.0,19.76590219560294,14.206865690643689,22.217162431879636,0.26957998831709246,0.22994699524837037,30.0,-0.001321099768957403,-0.7931343093563115,0.0,24.09486694024338,19.10996991077877,25.55009009901962,0.05896871440727111,0.0,30.0,-0.0019656238135757034,4.109969910778769,1.0
92.25,7.734534165583105,7.687730429579771,7.8043111709382025,0.7051987410766665,0.6982010011651482,30.0,-0.00023325799705061027,-7.312269570420229,0.0,13.33987112810848,10.567140318597236,16.175185206466956,0.5626803051128891,0.5436211721044208,30.0,-0.0006353044336156096,-4.432859681402764,0.0,15.46946635393252,11.922137126233917,18.358997174265788,0.4785920131045728,0.4529799755519798,30.0,-0.0008537345850864334,-3.077862873766083,0.0,17.377430056646368,13.116083505323322,20.024238118410945,0.38553412505797885,0.3543930487163161,30.0,-0.001038035878055425,-1.8839164946766775,0.0,19.74302184139992,14.206113835583775,22.181712507577828,0.2692515374872159,0.23005595904999937,30.0,-0.0013065192812405516,-0.7938861644162252,0.0,24.076628385135873,19.117327496296973,25.523762633854673,0.05847935030294354,0.0,30.0,-0.0019493116767647846,4.117327496296973,1.0
92.5,7.730158381562354,7.686640886011651,7.795527982109367,0.7051408849460965,0.698253015937554,30.0,-0.00022959563361808487,-7.313359113988349,0.0,13.320951886624849,10.566701531429946,16.135810733108976,0.5625222502767603,0.5436480766433407,30.0,-0.0006291391211139863,-4.4332984685700545,0.0,15.44949162602927,11.921696823375461,18.3210077824184,0.47837960032981225,0.4530123748585344,30.0,-0.0008455741823759281,-3.078303176624539,0.0,17.355590132301447,13.11541947480767,19.986798367552552,0.38527595313529306,0.3544555002810489,30.0,-0.0010273484284748057,-1.8845805251923302,0.0,19.720126993943197,14.205351900183354,22.146298759049415,0.2689267224888457,0.2301663311341961,30.0,-0.0012920130451549864,-0.7946480998166461,0.0,24.058390023671276,19.124614433432082,25.497478001358587,0.057994047288110646,0.0,30.0,-0.0019331349096036881,4.1246144334320824,1.0
92.75,7.7259234677921915,7.685549425025068,7.787080506428421,0.7050839409695605,0.6983051183627842,30.0,-0.00022596075355921043,-7.314450574974932,0.0,13.30202883008844,10.5662518781256,16.096470796440215,0.5623657331278828,0.5436756460657034,30.0,-0.0006230029020726482,-4.4337481218744,0.0,15.429510121084958,11.92124484510081,18.283055680256,0.478169222739866,0.45304563088053945,30.0,-0.0008374530619775518,-3.0787551548991896,0.0,17.333742041989307,13.114744011941566,19.94939933939916,0.38502044639578814,0.3545190157625243,30.0,-0.0010167143544421275,-1.885255988058434,0.0,19.697218119970593,14.204579909449278,22.110921255038328,0.2686055248127464,0.2302781058561905,30.0,-0.0012775806318851973,-0.7954200905507225,0.0,24.040152257564117,19.13183109243301,25.47123614156649,0.05751277166097946,0.0,30.0,-0.0019170923886993156,4.131831092433011,1.0
93.0,7.721824179917167,7.6844561459063,7.778955940808239,0.7050279022848637,0.6983573036821815,30.0,-0.0002223532867560718,-7.3155438540937,0.0,13.283102473543067,10.565791377332133,16.057166148953012,0.5622107464179521,0.5437038791271015,30.0,-0.0006168955763616868,-4.434208622667867,0.0,15.409522291139602,11.920781213299923,18.245141268650382,0.4779608705474939,0.45307974181888966,30.0,-0.0008293709576201421,-3.0792187867000766,0.0,17.311886254874768,13.11405714127337,19.912041287894137,0.38476759153906587,0.3545835922812964,30.0,-0.0010061333085923162,-1.8859428587266294,0.0,19.67429568437139,14.203797888247998,22.075580065913357,0.26828792605646457,0.2303912775767928,30.0,-0.0012632216159890585,-0.7962021117520024,0.0,24.02191548122561,19.13897783999565,25.445036995623582,0.05703548999943791,0.0,30.0,-0.0019011829999812636,4.1389778399956505,1.0
93.25,7.717855400508455,7.683361144142932,7.77114181650687,0.7049727620480298,0.6984095673197815,30.0,-0.0002187731576082763,-7.316638855857068,0.0,13.264173340239973,10.565320047879093,16.01789756371725,0.5620572829484326,0.5437327745698192,30.0,-0.0006108169459537813,-4.4346799521209075,0.0,15.38952858883345,11.920305949960804,18.20726495858246,0.47775453403169954,0.4531147058629633,30.0,-0.0008213276056245407,-3.079694050039196,0.0,17.290023240527677,13.11335888739036,19.874724473862084,0.3845173753511619,0.3546492269468185,30.0,-0.0009956049468114478,-1.8866411126096398,0.0,19.651360149449612,14.203005861306139,22.04027525248362,0.2679739079234888,0.23050584066264088,30.0,-0.0012489355753615972,-0.7969941386938615,0.0,24.003680081906797,19.14605503932881,25.4188805057625,0.05656216915873417,0.0,30.0,-0.001885405638624472,4.146055039328811,1.0
93.5,7.714012142016003,7.682264511523365,7.763626003840427,0.7049185134346471,0.6984619048775023,30.0,-0.00021522028523816015,-7.317735488476635,0.0,13.245241962058877,10.564837908783067,15.9786658337901,0.5619053355700334,0.5437623311225186,30.0,-0.0006047668149171607,-4.435162091216933,0.0,15.36952946831658,11.91981907717202,18.16942717125729,0.47755020353708394,0.45315052119047444,30.0,-0.0008133227448869833,-3.0801809228279797,0.0,17.26815346926411,13.112649274920853,19.837449165074098,0.3842697847037372,0.3547159168573396,30.0,-0.0009851289282132526,-1.8873507250791466,0.0,19.62841197393107,14.202203853210115,22.005006873377436,0.26766345222242116,0.23062178948657977,30.0,-0.0012347220911947132,-0.7977961467898851,0.0,23.98544643983879,19.153063050218485,25.392766615281136,0.05609277626917547,0.0,30.0,-0.0018697592089725156,4.153063050218485,1.0
93.75,7.710289549042235,7.681166336237751,7.756396715432802,0.7048651496411613,0.6985143121302646,30.0,-0.00021169458369655708,-7.318833663762249,0.0,13.226308878120674,10.564344979251539,15.939471745537835,0.561754897182186,0.5437925475000224,30.0,-0.0005987449894054531,-4.435655020748461,0.0,15.349525385958197,11.919320617125416,18.13162833822062,0.4773478694732036,0.45318718596731333,30.0,-0.0008053561168630096,-3.0806793828745835,0.0,17.246277412432686,13.111928328536358,19.800215636313197,0.3840248065532724,0.35478365909979964,30.0,-0.0009747049151157594,-1.888071671463642,0.0,19.605451613158326,14.20139188840779,21.969774990599355,0.2673565408661571,0.23073911842774739,30.0,-0.0012205807479469912,-0.7986081115922108,0.0,23.967214928361724,19.160002229090505,25.366695268153737,0.05562727873384464,0.0,30.0,-0.001854242624461488,4.160002229090505,1.0
94.0,7.70668289999748,7.68006670297981,7.749442508112304,0.7048126638861179,0.6985667850210739,30.0,-0.00020819596216813027,-7.31993329702019,0.0,13.207374629874591,10.563841278681773,15.900316073411824,0.5616059607325246,0.5438234224034015,30.0,-0.000592751277637434,-4.436158721318227,0.0,15.329516800903978,11.918810592118982,18.0938689014762,0.47714752231393326,0.45322469834737367,30.0,-0.0007974274655519865,-3.081189407881018,0.0,17.22439554265665,13.111196072953796,19.76302416943973,0.38378242794027134,0.3548524507497169,30.0,-0.0009643325730184819,-1.8888039270462045,0.0,19.582479519438966,14.200569991210513,21.934579669575193,0.2670531558710719,0.23085782187159956,30.0,-0.0012065111333157453,-0.7994300087894874,0.0,23.948985913952388,19.166872929070177,25.3406664075963,0.0551656442263367,0.0,30.0,-0.0018388548075445566,4.166872929070177,1.0
94.25,7.703187608187662,7.6789656930491885,7.742752283561361,0.7047610494113535,0.6986193196560776,30.0,-0.00020472432517586457,-7.3210343069508115,0.0,13.188439761273258,10.563326826662383,15.861199610419428,0.561458519216372,0.5438549545198987,30.0,-0.0005867854898824428,-4.436673173337617,0.0,15.309504175518125,11.918289024559815,18.056149313603527,0.47694915259683107,0.4532630564723745,30.0,-0.0007895365374818848,-3.081710975440185,0.0,17.20250833404044,13.110452532937733,19.725875053456626,0.38354263598846716,0.35492228887107724,30.0,-0.0009540115705796641,-1.8895474670622665,0.0,19.559496142347303,14.199738185795194,21.899420979176497,0.26675327935621435,0.23097789420993028,30.0,-0.0011925128382094686,-0.8002618142048057,0.0,23.93075975624927,19.173675500040154,25.314679977305374,0.05470784068851449,0.0,30.0,-0.0018235946896171496,4.173675500040154,1.0
